text,time,image_url,likes,comments,shares
Nebot + Lasso = Mosquito ¡Bien nos ha de ir compañeritos! 👈🤣,1599146678.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/118771821_2722734658047803_2951141752512005780_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=110474&_nc_ohc=s-9exbFBReIAX-NJnmZ&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=18f4cbfbda26c3220251cbe18085df06&oe=60B0148E,4,0,0
"¡Los unos son un par de rateros, pillos; cacos! 👉 ¡Y los otros son ""El Chómpiras y el Botija! 🤣",1598844836.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/118626024_2719207645067171_7113294841819527294_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=110474&_nc_ohc=DU5fZZ9ugzIAX9smTlB&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=c0a761c73ed039b23289353572b96c9f&oe=60B10AA7,23,3,0
Y estos burros son los primeros que han de estar haciendo fila en la farmacia para comprar mascarillas del miedo a morirse con el #coronavirus. Si es que los ecuatorianos somos una joyita de verdad 😡😡😡,1583025977.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/87851507_2555916888062915_5964657964286476288_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=110474&_nc_ohc=rkiFW8oKnNsAX8Az01i&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=04b2ad9b64bde07347fb51d0d7d980e2&oe=60B290BF,3,0,0
"¿y estos animales son los que deben precautelar el orden y la seguridad de todos? 😡😡😡 ""Que Dios nos libre de verdad, desalmados de m..""  Acción Animal Ecuador February 25, 2020 at 9:33 PM ·  Nos reportan esta gran desgracia, no sabemos nada del perrito desafortunadamente y la verdad no sabemos que comentarios emitir antes estas imágenes tan fuertes. lo dejamos a su criterio.  por favor si alguien sabe algo del perrito por favor comunicarse de urgencia.",1582756444.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-1/cp0/e15/q65/p32x32/77360238_2542107929352208_8858109055722323968_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=dbb9e7&_nc_ohc=-EP3dTqIq1gAX8ATy_d&_nc_ht=scontent.fuio23-1.fna&tp=3&oh=08b02e890896e0149fe22ee543d74f7d&oe=60B1708E,3,0,3
Siempre haciendo quedar mal este patuleco 🤣👇,1571100045.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/72402142_2423404937980778_8749091618834874368_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=110474&_nc_ohc=FJEZk2N5u0UAX_ytnU_&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=c21f203908fc623a9ad4513016b211cf&oe=60B0A617,7,0,0
Te dan clases nuestros indígenas; patuleco 🤔,1571012153.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/72167071_2422439558077316_7482947947307466752_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=110474&_nc_ohc=TszikwfriNsAX9aw_wh&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=f5ee58f58e63719d9e539d1a983b8d54&oe=60B08EF4,21,1,0
"Hasta eso estaban, adefeciosos estos 🤣👇",1570844064.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/73108748_2420724891582116_6841807044815618048_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8024bb&_nc_ohc=3-BxGJ961doAX_dQHFf&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=cf2d5a769606471ec20d9ba8562fb4bc&oe=60B05087,3,0,0
"¡Qué bestia, primero que los aviones, ahora que si comí mucho encebollado!, ¿Qué seguira luego? 🤣👇 ASOSTADOS LES VEO...... jajaja",1568328446.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/70223540_2396031437384795_5861467831652057088_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=8024bb&_nc_ohc=WCB7HQBfTHAAX9SJgLj&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=b3a2c99d55ebe032752482ecdcca09ff&oe=60AEF6F8,17,7,0
"De leyffff, no seran malitos, ""que han de hacer"" Capaz es este pedazo de bruto 🤣👇",1568255022.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/69974315_2395283094126296_8004486414471266304_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8024bb&_nc_ohc=FXey__U24wMAX8MJozr&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=a38024f8bec4fa7d091a8930b181d370&oe=60B04396,2,0,0
"Ahí esta, ahí esta, cria cuervos y te picotearan las ruedas de la silla jaja, la historia los pondrá en su lugar, como a mi me puso en mi ático compañeritos 🤣👇",1568166917.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/70366465_2394475760873696_4373851173619236864_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=8024bb&_nc_ohc=UHjVHQ2X3n4AX9w7cfD&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=09926c578f2bd25758bc7f324c2dd987&oe=60B0928E,5,0,0
"Esta juventud de hoy en día compañeritos, nos da tres vueltas en todo 🙈👇",1568124799.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/70512611_2394109610910311_3775928143320186880_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=110474&_nc_ohc=TtYZ6QCrhJoAX9pNU-F&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=d08f0f4d4894c15c6fba580a42c98db3&oe=60B0DEA9,6,0,0
"De unaff mijin, el mundial del encebollado ha de ser jaja este traidor con sus sueños de perro la plena 🤣👇",1568082363.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/69763475_2393731727614766_6966029701018025984_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8024bb&_nc_ohc=KJgu7MdW7msAX8NBXMc&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=3ccb3a6d2701978dfda2c31dabf5bc00&oe=60B15B88,15,1,0
"¡Ahí está, toma por borracho y relajoso! 🤣👇",1567486032.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/69696406_2388328574821748_1041237425604526080_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8024bb&_nc_ohc=kYIbKtdzYbUAX8D-hkn&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=36fb09268f02b697f8a366bad104b35a&oe=60B26758,8,0,0
"¡Ahí está compañeritos, todo yo, todo yo! 🤣👇",1567122990.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/69568044_2385108831810389_1013834305895399424_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8024bb&_nc_ohc=PBDFkgMN8A0AX-ufaVQ&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=3267d5223a837e7cc9321d61b4f772da&oe=60AED8D4,11,0,0
¡Bromita nomás es! 🤣🤣🤣👇,1567051276.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/69148586_2384513498536589_4745821669602361344_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=8024bb&_nc_ohc=zn6sGaK66hAAX8hCvgr&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=6a39bb634c769a3a118878374a1d9669&oe=60AFDA88,9,1,0
"QUE GRANDE ERES DELFIN..HASTA EL FIN  El mejor artista ecuatoriano de la historia, una vez más ha demostrado que no es grande solo en el escenario, tras las dos semanas que lleva quemándose la AMAZONIA decidió contratar 5 aviones de hasta 80.000 litros de capacidad para apoyar a controlar el incendio que está destruyendo el pulmón del mundo  ESA ES DELFIN...😀👌",1566783393.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/69529500_2382321148755824_6742519899286929408_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=8024bb&_nc_ohc=5fSoi1S4NwkAX97j848&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=b05782ed664ac6c6583d33e1ba1b0d71&oe=60B19EE8,523,176,0
"¿Por qué es tan emocionante su azaña? Porque él si es un verdadero ecuatoriano, nacido en cuna humilde, hombre de pueblo, luchador, mestizo con rasgos indígenas acentuados de aquellos a los que los aniñados con complejo de españoles nos llaman “longos”, de los que no hablan con una papa en la boca; no es tenista ni futbolista adinerado; es simplemente Carapaz; carchense; ecuatoriano y CAMPEÓN 🇪🇨🇪🇨🇪🇨☝️",1559489509.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/61514204_2317797771874829_8413424389755764736_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=110474&_nc_ohc=Oz_TiYs6elkAX93zKqr&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=ff83460456f04629085dd53026eaf2ab&oe=60B07EAE,54,1,0
"¡Compañeritos, sale a la luz otro secreto más de ""Efialtes""; bueno.. aunque secreto; que digamos secreto no era tanto! 👏😜 pero se tenía que decir; ¡Y se dijo!",1555037018.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/56970932_2280803492240924_3703260165710020608_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8024bb&_nc_ohc=jhHl2bDCrGEAX-yM7Cz&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=0e4ab4a08d40496361b00254f63cf0a1&oe=60AF68F7,18,5,0
"¡Con tanto lío de venezolanos, nos estamos olvidando de estita compañeritos! 🤔",1548380920.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/51122998_2229504004037540_8146706010141097984_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=110474&_nc_ohc=EVlzGcGRXz4AX_WOHbt&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=42a44b38c5902f8d0973a8eafcc96c0d&oe=60B26BD7,13,2,0
¡Se nos cae la Patria Grande compañeritos! 😩,1548274238.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/51109523_2228712967449977_5436799280947920896_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=110474&_nc_ohc=K31iG8NRVI8AX9_yu5X&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=30ee20521aebc1797ca9465cf60c0a05&oe=60B17F97,9,0,0
"¡Ya Basta Compañeritos!, ¿hasta cuándo? 😡 #noalacenofobia",1548203810.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/50445768_2228164817504792_2639057189196529664_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=110474&_nc_ohc=ZQa-d381AqcAX_sLZSD&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=7ca6b5a5b66af2afba1ca18511ba8c88&oe=60B1EDD5,6,1,0
“No hemos aprendido nada compañeritos” #meduelesecuador #noalaxenofobia,1548117683.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/50528128_2227509614236979_669113028058284032_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=110474&_nc_ohc=X0FJqsdvgQsAX-Ro58K&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=47c5fee43562428c13c850f543c03d31&oe=60B08695,4,3,0
"Para lo que he quedado ""compañeritos"" 😖 By Ecuatoriano hasta las huevas",1508116540.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.18169-9/fr/cp0/e15/q65/22449741_1915715955416348_1446653897906384717_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=110474&_nc_ohc=VaRWIrCwJR8AX8-1Rcq&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=4d00580bfb7b0e4804e1d49907ef18f7&oe=60B146EB,11,9,0
"En éstos tiempos de tanto ""DIÁLOGO"", ayyy si ese 30-S fuera hoy mismo ¿sí o qué compañeritos?",1506788765.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t31.18172-8/fr/cp0/e15/q65/22051224_1908715806116363_2736149678193331276_o.jpg?_nc_cat=101&ccb=1-3&_nc_sid=8024bb&_nc_ohc=qtCToxsPan0AX8pH6Nx&_nc_oc=AQlTVqWtyfshhN5M-5041OAbHJFbfkbPTJ-V4-bMpNaZs6m1pgY4Ky55NdlA__hIEjs&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=0d7087bcb02a6375a0a8abae2793dcdb&oe=60AF07B5,25,0,0
El traidor anda eufórico; ahora de ésto también me acusará a mi 😂,1505967265.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.18169-9/fr/cp0/e15/q65/21616192_1904354653219145_8024851500951130031_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=110474&_nc_ohc=2QViPPvr8MgAX_EddXh&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=932ae01b8caf170f5190f3757f203d9b&oe=60AF30EA,7,0,0
"Compañeritos, todo puede ser ... ¡PERO ESTO YA ES EL COLMO!",1505799546.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t31.18172-8/fr/cp0/e15/q65/21641191_1903410106646933_8027435919081886587_o.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8024bb&_nc_ohc=ZMHOnMYpFhwAX_acUEi&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=77a4bfaa542e47d067d2d8c2e3e08b4d&oe=60AFD87B,9,2,0
Desde Carondelet con amor - Parte 2 !Tal parece que al licenciado se le acabó la paciencia!,1505798740.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t31.18172-8/fr/cp0/e15/q65/21687084_1903407143313896_519242424388179794_o.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8024bb&_nc_ohc=0trsemtbveAAX_i8euU&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=75afcc06cce272b95c4f979d6825c54c&oe=60B054ED,10,1,0
Mientras tanto...... En algùn lugar de Bélgica en éste momento,1505539123.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t31.18172-8/fr/cp0/e15/q65/21741207_1902012790119998_6226233240006892220_o.jpg?_nc_cat=101&ccb=1-3&_nc_sid=8024bb&_nc_ohc=94zdy01iB4gAX9Islav&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=92bd83a05bb11d2b2983a585f32eca56&oe=60B2A323,119,15,0
"Ecua Trends September 15, 2017 at 7:37 AM ·  JAJAJA, la mejor respuesta que he visto.  https://www.facebook.com/kikeJavOficial",1505486063.0,,5,1,0
"Ahí está, querías saber ¿Por qué? ¡toma tu porque!",1505455837.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t31.18172-8/fr/cp0/e15/q65/21741003_1901581816829762_3634298502444549283_o.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8024bb&_nc_ohc=Y9t2U9wzs50AX-OawHd&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=3b296f12a6dd6b386966b62946ad5925&oe=60AEEFFE,2,2,0
"Veo muchos ""resentedos"" por aquí, ¿ahí si que les dieron donde más les duele no compañeritos?",1505450392.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t31.18172-8/fr/cp0/e15/q65/21731421_1901560003498610_9114456115934580214_o.jpg?_nc_cat=105&ccb=1-3&_nc_sid=8024bb&_nc_ohc=sI-2DJ3OeM4AX-2t2dS&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=5303dd896821224184a68867dd58edf7&oe=60B104BE,3,0,0
"Compañeritos; no seamos tan resentidos, porque acuérdense que tenemos rabo de paja",1505399321.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t31.18172-8/fr/cp0/e15/q65/21731650_1901271846860759_3280611537606470453_o.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8024bb&_nc_ohc=_4MfD0XDpXYAX8uID40&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=5c2c7318bf727f5f0e0d4a08fc478c48&oe=60B0E8A8,18,6,0
Así te quisiera ver peliteñida majadera irrespetuosa ¡A mis caseritas se les respeta carajo!,1505289037.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t31.18172-8/fr/cp0/e15/q65/21731791_1900671016920842_3568035965107083349_o.jpg?_nc_cat=109&ccb=1-3&_nc_sid=8024bb&_nc_ohc=_V5Rk9JsZE4AX9ae4Qx&_nc_oc=AQnnaMIcXzlSTP9rW-GmX7c96d93F1YKGPP3es5g80dptJL-visPZIKt4yrtkD_bQB0&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=f2dcb45368fd3b571aa8c163cb797920&oe=60AF1075,17,2,0
"¡Aquí el único que les puede decir indios, longos, rocotos, rulimanes, angos, roscas, etc, etc. SOY YO, a mis runacos se les respeta carajo!",1505155158.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t31.18172-8/fr/cp0/e15/q65/21687125_1900049303649680_7168584996394578912_o.jpg?_nc_cat=101&ccb=1-3&_nc_sid=8024bb&_nc_ohc=E7yMRpsOwX0AX-niDqA&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=c9f22fcc978f11f6e4253d489f4c34cf&oe=60B1C190,7,0,0
