text,time,image_url,likes,comments,shares
"El cantante de la agrupación ""Guaynaa"" solicitó a través de un comunicado en sus redes sociales, que su canción ""Rebota"" no sea tocada en las discotecas donde las mujeres usen pantalones de talla 4 para abajo.",1560188082.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/62395408_307998913488519_1330332116679917568_n.png?_nc_cat=104&ccb=1-3&_nc_sid=8024bb&_nc_ohc=Q9YBRV8suMwAX_acGtB&_nc_ht=scontent.fuio23-1.fna&oh=ef0f7b57ef69b39987ae4dbbccd609de&oe=60B005E0,380,738,0
"La Ministra del Interior realizó la entrega formal de 200 catas y 1500 piedras para los diferentes policías y guías penitenciarios del país. ""Estas nuevas armas no letales contribuirán de manera eficaz para recuperar el orden en las cárceles del Ecuador"" aseguró.",1560187054.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/62221843_307983656823378_2254377468372713472_n.png?_nc_cat=100&ccb=1-3&_nc_sid=8024bb&_nc_ohc=zWNEF4uhlb4AX-1MUsw&_nc_ht=scontent.fuio23-1.fna&oh=dbd8ac1999e420804f4be18d72536a26&oe=60B2373A,147,111,0
"Pacha, la mascota oficial de la Asamblea Nacional pasó por un mal momento este lunes, cuando se dio cuenta que le faltaba el 10% de su fundita de comida. ""Debe ser que le hicieron la bienvenida"" aseguró el cuidador a cargo de Pacha.",1560186401.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/62519061_307975900157487_4020844023399841792_n.png?_nc_cat=110&ccb=1-3&_nc_sid=8024bb&_nc_ohc=ZRln6buDSUMAX_KfAW5&_nc_ht=scontent.fuio23-1.fna&oh=066098b206fd167bbf19a8be2cbf7db2&oe=60B2B317,52,7,0
"#Quito
El Municipio tiene en sus registros a unas 50 000 personas con sorpresa e indignación por cobros de suspuestos reajustes a la patente municipal, Clara García pagaba $22 mensuales y ahora le llegó una cuenta por $1080 sin ninguna justificación. El alcalde Yunda molesto con esta situación ofreció rescatar otro perrito de la calle para regalar a la Dirección Tributaria del Municipio.",1560185922.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/64367769_307971343491276_4289183972212080640_n.png?_nc_cat=105&ccb=1-3&_nc_sid=8024bb&_nc_ohc=ml1D6gutPYwAX9Mg8Vh&_nc_ht=scontent.fuio23-1.fna&oh=b39a86261363b3c79ce284115d6358f3&oe=60B10269,15,6,0
"El gerente de la empresa eléctrica Quito celebró este lunes el aumento de las planillas de luz, para esto envío los autos de la institución a retirar un pedido de pasteles en el Cyrano con su secretaria a la que también festejará mas adelante en un lugar más privado.",1560184302.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/62439510_307955743492836_8069425967799468032_n.png?_nc_cat=104&ccb=1-3&_nc_sid=8024bb&_nc_ohc=88_aZjDKXKoAX-GFyw8&_nc_ht=scontent.fuio23-1.fna&oh=ad08bdd3b46732d2f83d5d177aa39249&oe=60AFDEA6,37,10,0
"#ArrozVerde
Por medio de skype el ex Canciller Ricardo Patiño aseguró desconocer todo lo relacionado al caso de Arroz Verde, pero pidió ser incluido para cooperación eficaz en la receta del #ArrozConChancho",1559932689.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/62162633_305981387023605_4253323778429288448_n.png?_nc_cat=107&ccb=1-3&_nc_sid=8024bb&_nc_ohc=wPN-awUdU40AX8P6B5h&_nc_ht=scontent.fuio23-1.fna&oh=16226e895ddfc050ddefc2511267e933&oe=60B280FD,55,21,0
"#ArrozVerde
La Fiscal Diana Salazar contó que se encuentran investigando todos los cuadernos de la ex secretaria de Rafael Correa, Pamela Martinez., pero que tuvieron un lamentable incidente cuando revisaban las hojas dónde se hablaba de los aportes económicos que se hicieron a la campaña de Lenin Moreno y Jorge Glas en el 2017.
""Se nos regó agua sobre esas hojas lo que producieron que se corra la tinta. Lo importante es que las hojas dónde se culpa a Correa están a salvo"" aseguró.",1559932092.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/62058142_305976450357432_3096610311621312512_n.png?_nc_cat=110&ccb=1-3&_nc_sid=8024bb&_nc_ohc=poB6h5f0Dy4AX9n8-y0&_nc_ht=scontent.fuio23-1.fna&oh=255f57bcfb575448fa04fe3085496af1&oe=60AF6A07,335,1177,0
"El alcalde Jorge Yunda nos mostró sus perros a los cuales asegura rescató, entre ellos constan:
- Un Viejo Pastor Inglés
- Dos Schnauzer
- Un Labrador Retriever
- Un American Staffordshire Terrier
- Y un Pointer.
""Realmente he tenido la suerte de encontrarme perritos de raza, pero yo no he tenido problemas en abrirles las puertas"" aseguró el burgomaestre",1559930602.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/62190475_305965493691861_7044075694942322688_n.png?_nc_cat=107&ccb=1-3&_nc_sid=8024bb&_nc_ohc=5lBfVqDkbsIAX8DTI-0&_nc_ht=scontent.fuio23-1.fna&oh=dda253660f4aa8b6ba2378a459c5abf0&oe=60AF08E7,58,18,0
"Varios detenidos denuncian sentirse vulnerados en su intimidad, al percatarse que el Dr. Alexis Mera se toma mas tiempo de lo permitido para bañarse y aprovecha para echarles el ojo. ""El sólo para mirándono de reojo, y cuando nos acercamos o pasamos por alado, bota el jabón, y se agacha a recogerlo, esto es incomodo para todos y queremos solicitar cambio de cárcel para él o para nosotros""",1559929590.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/62424353_305957073692703_8144862120551383040_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=8024bb&_nc_ohc=5ILaf4bMscIAX-mVHGM&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=5446fd3dfb57d113fce66429c88c9172&oe=60B1CE1E,66,35,0
"La Prefecta de Pichincha, Paola Pabón, denunció esta mañana haber sido víctima de otro ataque informático. Ella asegura que el número de sus ""match"" en tinder se le han bajado esta última semana. ""Yo siempre he sido una mujer muy solicitada, y esta semana miles de mis pretendientes se perdieron"" aseguró. Entre uno de sus pretendientes perdido está el ex Prefecto Gustavo Baroja. La Prefecta Pabón no descarta demandar a la red social.",1559928400.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/61924346_305943613694049_6032624662104506368_n.png?_nc_cat=100&ccb=1-3&_nc_sid=8024bb&_nc_ohc=dsfiXD64SEAAX8J4Mpw&_nc_ht=scontent.fuio23-1.fna&oh=615ad3d1c87ff9f6c64abf9aa7f1791e&oe=60B0B699,23,7,0
"#Atención
Aparece el responsable de las explosiones en la Universidad Estatal de Guayaquil",1559188456.0,,21,22,0
"La asociación de Moteles de Machala ha decidido emprender una campaña ""Tirar con ropa, para evitar la foca"". En esta campaña se han colgado varios rótulos dónde piden a los usuarios que lleven su mochila de emergencia a mano, ""Lo que queremos es prevenir a los usuarios para que traigan gafas o antifaces y que traten de estar lo mas vestidos posibles ante cualquier eventualidad"" nos contó el presidente de la ASO MOTELES.",1558929229.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/61299480_298387951116282_5577267990249865216_n.png?_nc_cat=101&ccb=1-3&_nc_sid=8024bb&_nc_ohc=3JqpNEYSCl4AX9t8Sqg&_nc_ht=scontent.fuio23-1.fna&oh=250270e1eb5621b152b54f6bd1b6c092&oe=60B21B6C,39,4,0
"Luego del anuncio de que los Empleados Municipales podrán llevar a su mascota una vez a la semana al trabajo, el alcalde Yunda anunció la creación de la EMAC, esta nueva secretaría estará encargada de la limpieza del popó y orina de las mascotas en las dependencias municipales.",1558925709.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/61193181_298361797785564_3684217908512161792_n.png?_nc_cat=101&ccb=1-3&_nc_sid=8024bb&_nc_ohc=2598cpx6ZaYAX9ghbiz&_nc_ht=scontent.fuio23-1.fna&oh=b9119c1c239ecc7bcd1f4e528f203ac8&oe=60B1E574,30,14,0
"El Lider del Movimiento CREO agradeció la decisión del Presidente Moreno, de eliminar le Impuesto Verde. Lasso pagaba aproximadamente $600 por cada una de sus 12 camionetas, entre las cuales constaban Toyota Tundra, Nissan Titan y varias F150 Raptor.",1558924710.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/61510063_298354157786328_3845089486291599360_n.png?_nc_cat=104&ccb=1-3&_nc_sid=8024bb&_nc_ohc=AQbjVzS_GLoAX-Qg8MP&_nc_ht=scontent.fuio23-1.fna&oh=4996c56dc2a432ed8e5eea1ec6284af5&oe=60B1FE46,155,106,0
"´La Organización Latinoamericana del Buen Vivir nominó esta semana al Presidente Lenin Moreno y al ex Alcalde Mauricio Rodas para los Premios BUEN VIVIR 2019, en la categoría de TRABAJADOR DEL AÑO. ""Ambos personajes se han destacado por su ardua labor e incasable trabajo"" aseguró el Presidente de la Organización, Freddy Elhers.",1558924375.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/60989585_298351261119951_2114039532234997760_n.png?_nc_cat=106&ccb=1-3&_nc_sid=8024bb&_nc_ohc=Vh2BhTenV90AX-\-\8FAw&_nc_ht=scontent.fuio23-1.fna&oh=88019af6849e079132f21c75d8a0203e&oe=60AF20DD,46,91,0
"#Quito
Luego del anuncio del Alcalde Jorge Yunda sobre un incremento de los pasajes de transporte público, el concejal Juan Manuel Carrión planteará una demanda a la ciudad por Precarización Laboral. ""Si con apenas $2800 no me alcanza actualmente, peor me va a alcanzar cuando los pasajes suban a 35 centavos, me siento explotado"" enfatizó el concejal.",1558921125.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/61288247_298331647788579_181963371896111104_n.png?_nc_cat=110&ccb=1-3&_nc_sid=8024bb&_nc_ohc=rEODlDJuxvEAX9H9gDq&_nc_ht=scontent.fuio23-1.fna&oh=db1a5adce5c615e0c1c55d71055c5429&oe=60B0FC1C,82,102,0
"Como parte del nuevo Plan de Ahorro del municipio de quito, el alcalde Jorge Yunda plantea que cada servidor municipal lleve consigo su propio papel higiénico. ""Es inmensa la cantidad de papel higiénico que se ha estado desperdiciando, sería mejor que vengan haciendo sus necesidades en su casa y al municipio vengan a trabajar"" aseguró.",1558536026.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/60904486_295493351405742_264529947748466688_n.png?_nc_cat=108&ccb=1-3&_nc_sid=8024bb&_nc_ohc=PpWOlFFplYwAX9iQQ6Q&_nc_ht=scontent.fuio23-1.fna&oh=7e5e8cbb222bcccd06cfe4e0a0e5d386&oe=60AED77A,1392,739,0
"Notablemente devastada, y con su atuendo de luto, llegó la nieta deTrujillo a su velorio. Rosita no había visto a su abuelo desde hace 15 años para darle el último adiós a quien fue su ejemplo de vida, ella arribó desde Bolivia, dónde estudiaba Biología Marina",1558535329.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/60882346_295488074739603_6659179198529142784_n.png?_nc_cat=103&ccb=1-3&_nc_sid=8024bb&_nc_ohc=MSFIMxfhku0AX-ofp5w&_nc_ht=scontent.fuio23-1.fna&oh=f98e8a1c0fa1c95ed0797229e8ab0140&oe=60AFEF0C,120,142,0
"Buenas noticias para los usuarios de teléfonos Huawei.
Luego del escándalo entre Google y Huawei, la Universidad Yachay se ofreció para desarrollar el nuevo sistema operativo Raban-OS, que reemplazará al sistema Android.
""Apenas entreguemos los carros para Tesla, comenzaremos a programar el nuevo sistema operativo para los teléfonos Huawei"" aseguró el Rector.",1558368808.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/61246858_294235574864853_4108070131962216448_n.png?_nc_cat=109&ccb=1-3&_nc_sid=8024bb&_nc_ohc=ARtlOUp2ot0AX-s_i2S&_nc_ht=scontent.fuio23-1.fna&oh=bc5b1d17e2b7da4ea2f131c45c71eaaf&oe=60B08BF1,817,431,0
"Sigue en vivo, y conoce los pormenores de lo que sucede en el funeral del Dr. Julio César Trujillo. 🎥",1558366533.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/60445495_294216591533418_2689633521483382784_n.png?_nc_cat=111&ccb=1-3&_nc_sid=8024bb&_nc_ohc=G_2Yufg5HGkAX801N84&_nc_ht=scontent.fuio23-1.fna&oh=e5c7eb6d0ff81be4e497704afe937f42&oe=60B1C0B2,80,23,0
La Ministra del Interior declaró en estado de emergencia los centros carcelarios del país. Esto implica que los militares salgan de sus cuarteles y continúen su campeonato de ecuavoley en las diferentes cárceles del Ecuador.,1558365614.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/61019882_294209514867459_3934540585481797632_n.png?_nc_cat=111&ccb=1-3&_nc_sid=8024bb&_nc_ohc=mFNmfW-ME54AX954ax4&_nc_ht=scontent.fuio23-1.fna&oh=0efeeb93bb280963327dde796ecfa343&oe=60AEC7A6,29,2,0
"El costo de la remodelación asciende a $800.000 y fue adjudicado bajo contratación directa. Sillones Yves Saint Laurent, y lámparas de la famosa diseñadora Eileen Gray forman parte del nuevo mobiliario de la Prefectura.
""No me sentía a gusto trabajando entre polvo y muebles viejos"" aseguró Paola Pabón.",1558364848.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/60482570_294199318201812_6510914135742480384_n.png?_nc_cat=101&ccb=1-3&_nc_sid=8024bb&_nc_ohc=Pl_QP68JsE8AX__bJwV&_nc_ht=scontent.fuio23-1.fna&oh=36ecd51ccad095de81d2ca629b99a109&oe=60AF31B0,133,635,0
"El reconocido periodista Alfonso Espinoza de los Monteros, se mostró sorprendido ante la repentina muerte del Dr. Julio César Trujillo. ""Me sorprendió la noticia, recuerdo como si hubiera sido ayer cuando fuimos al bautizo del Niño Jesús... Lamentablemente se nos fue muy pronto""",1558362984.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/60696244_294181908203553_540768431612362752_n.png?_nc_cat=111&ccb=1-3&_nc_sid=8024bb&_nc_ohc=i9HWReocDf0AX9Y-3lT&_nc_ht=scontent.fuio23-1.fna&oh=deba7ecae44b21e9a2421d3b0a0be801&oe=60B2A9FC,204,45,0
"Según la Ministra del Interior, hay varios indicios de que el video íntimo de la cantante fue filtrado por medio del hacker Ola Bini, siguiendo órdenes desde Bélgica desde una IP que podría pertenecer al ex Presidente Rafael Correa.
La Fiscal Diana Salazar iniciará la investigación.",1557496033.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/60038083_287719882183089_2160285725738663936_n.png?_nc_cat=108&ccb=1-3&_nc_sid=8024bb&_nc_ohc=N3pkSeCKJXgAX81kYaH&_nc_ht=scontent.fuio23-1.fna&oh=7f9558a8b0ba69695d58173cb8841ef8&oe=60AF5493,172,200,0
"Luego de la filtración del video íntimo de la cantante Azucena Aymara, el Ecuador descendió 6 lugares en el ranking mundial de los países con el pene más grande del mundo, en el cual nos encontrábamos en 2 lugar. Aunque muchos aseguran que el aparato que aparece en el video es venezolano, este nos bajó el promedio más de 25 puntos. en el ranking mundial.",1557495432.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/60339762_287714555516955_7826881210314915840_n.png?_nc_cat=109&ccb=1-3&_nc_sid=8024bb&_nc_ohc=I1IsLWqR6KUAX-6F3Kj&_nc_ht=scontent.fuio23-1.fna&oh=3bf8f48d1b531e243bf8699f74fb9612&oe=60B1C9F1,168,182,0
"El Alcalde Mauricio Rodas asegura que deja una alcaldía con cero deudas y con el 98% de proyectos terminados. ""Los quiteños saben he trabajado muy duro durante todos estos años, al nuevo alcalde solo le toca disfrutar de lo que hice"" enfatizó el alcalde Rodas.
Por su parte el Loro Homero comenzó a planificar la autipista de 2 pisos que ofreció en campaña así como la construcción del nuevo estadio.",1557494838.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/59762858_287709962184081_6809549405176201216_n.png?_nc_cat=105&ccb=1-3&_nc_sid=8024bb&_nc_ohc=MG-R9ozOBn8AX92iP3a&_nc_ht=scontent.fuio23-1.fna&oh=3dfba971f16b215febf9282de419b718&oe=60AF592F,10,6,0
"El éxito de la aclamada saga de los Avengers duró muy poco en el Ecuador, luego de que se filtrara el video íntimo de ""La Jefa"". este video le quitó el primer puesto a la cinta de Marvel.
La cantante agradeció a su público por la gran acogida y anunció que fue contactada por la multinacional Brazzer para grabar una segunda parte en compañia de la asambleísta Marcela Aguiñaga con el nombre: ""Gallinas viejas, da buen caldo""",1557200475.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/59585677_285773325711078_6508857220069851136_n.png?_nc_cat=103&ccb=1-3&_nc_sid=8024bb&_nc_ohc=ivqxTAct9DYAX_TEZnK&_nc_ht=scontent.fuio23-1.fna&oh=475790f864f1e79c166c2f176334512e&oe=60B0C12C,691,474,0
Otro invitado q las Conferencias Magistrales,1556555034.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/57133854_281466472808430_4195648389188157440_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=110474&_nc_ohc=91qhQy6ZukMAX_ixfka&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=30d2cc854477ad70acc95d3e959f365d&oe=60AFCF25,12,0,0
"Un joven se acercó con dulces y mariachis a pedir perdón a su esposa, en el local de Claro del CC. El Recreo. Pero ella no se dejó convenser, ya que dice que hay alguien más que ahora le hace el servicio técnico y le da un buen mantenimiento a su equipo.",1555608626.0,,49,43,0
"La Secretaría de Comunicación de la Presidencia del Ecuador, realizó la compra de la franquicia internacional #Badabum
En el capítulo de Estreno el Presidente Lenin Moreno, sacó a la luz varios secretos de una conocida pareja.
Espérelo muy pronto!",1555604012.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/57226387_274788206809590_634426030362198016_n.png?_nc_cat=109&ccb=1-3&_nc_sid=8024bb&_nc_ohc=3dUuS7qLyhoAX-D_7Zk&_nc_ht=scontent.fuio23-1.fna&oh=da6af990f4a29980569c58b0a202f3d3&oe=60AEEF07,28,16,0
"Ante el desabastecimiento de carne que sufre Venezuela, el mandatario Nicolás Maduro ha planteado una ingeniosa iniciativa, la cual consiste en ""Alargar la Semana Santa"", de esta manera evitará largas filas en los supermercados y reactivará la economía agrícola. ""El 2019, será el año santo para Venezuela"" manifestó.",1555602114.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/57852712_274773780144366_6586896144477978624_n.png?_nc_cat=104&ccb=1-3&_nc_sid=8024bb&_nc_ohc=CQMVSuonwrEAX-9FLBr&_nc_ht=scontent.fuio23-1.fna&oh=8c5cb6499380aa74623ab5935b51fff6&oe=60B14F5D,30,11,0
"Si no subiste a tus redes sociales, ninguna foto de tu paseo a París el día que sucedió el incendio de la Catedral de Notre Dame, tu visa schengen podría estar en peligro. así lo aseguró el Presidente de Francia. Menos mal el 98% de lso ecuatorianos que conocían la Catedral lo hicieron y así salvaron su visa.",1555563574.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/57099125_274477620173982_8932071300252303360_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=8024bb&_nc_ohc=UyT87dF2aLsAX-WpP7C&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=00eeb746e2c9cb92cede21cfbec0f531&oe=60AF561D,28,10,0
"El gobierno realizó un contrato reservado con Martín Pallares, José Hernandez y Roberto Aguilar, más conocidos como los 4 pelagatos.
Ellos estarán a cargo de sacarle información al Gato de Julian Assange, quien cumple prisión preventiva por sospecha de espionaje.",1555562764.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/57180255_274473456841065_6642309932790054912_n.png?_nc_cat=108&ccb=1-3&_nc_sid=8024bb&_nc_ohc=N0biqTVdApMAX-mR0B8&_nc_ht=scontent.fuio23-1.fna&oh=9647566889013bb253ae9b4c73daab43&oe=60B2755F,18,2,0
"#Francia
El Presidente francés confirmó que estos especímenes serán colocados en la punta de la catedral para que espanten a cualquier espíritu maligno, incluyendo el Momo y al Ayuwoki.",1555560200.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/58382992_274458200175924_1122569597791240192_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8024bb&_nc_ohc=Y03lTe8Q0hgAX_xGZfA&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=f75c0f3f7f54a4f414307c3e142df19f&oe=60B27F6A,790,434,0
"#Francia
Luego de una ardua labor, los bomberos de París informaron que se logró rescatar totalmente ileso a Quasimodo, quien se habría refugiado en el ala oeste de la Catedral de Notre Dame.",1555427624.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/57355513_273590743596003_2382195690806706176_n.png?_nc_cat=111&ccb=1-3&_nc_sid=8024bb&_nc_ohc=P6E9W6dekIgAX8FKrkO&_nc_ht=scontent.fuio23-1.fna&oh=a5b18b39eb0ed6ef507ae33209af3d10&oe=60B1F476,282,175,0
"#Guayaquil
Un grupo de mendigos denunciaron a este diario, que le Abogado de los Roditti llega a almorzar en el albergue luego de ser demandado por paternidad por la modelo Margareth Capuzano. Dicen que desde que el va a comer, ya no alcanza para todos, y que muchos tienen que regresarse a la calle con hambre.",1555353661.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/57306039_273076456980765_5607720304810917888_n.png?_nc_cat=108&ccb=1-3&_nc_sid=8024bb&_nc_ohc=soCW-axDVaMAX9RRtdV&_nc_ht=scontent.fuio23-1.fna&oh=db2271872519783e3d722d3313a07c41&oe=60B07559,252,203,0
"El doctor Julio César Trujillo, realizó una rueda de prensa, dónde ratificó su respaldo para subir la edad de jubilación. ""A los 80, todavía estaba en la flor de mi juventud"" aseguró.",1555350658.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/57015580_273057606982650_7418440162746564608_n.png?_nc_cat=107&ccb=1-3&_nc_sid=8024bb&_nc_ohc=kz7yCT-gu7cAX8J5Bbq&_nc_ht=scontent.fuio23-1.fna&oh=df05760e7709431e6bbaf913f7b7644c&oe=60AF4F13,134,600,0
"La controversial casa, que fue comprada en una subasta en efectivo por el Ex Presidente Correa, sería para regalársela a un ex novio.
Según fuentes cercanas al ex mandatario. ""Él lo estaba amenazando con sacar a la luz fotos comprometedoras de su relación si no le compraban la casa que le habia prometido años atrás.""",1555349145.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/57398526_273047023650375_3051504874316365824_n.png?_nc_cat=105&ccb=1-3&_nc_sid=8024bb&_nc_ohc=vuqg254SxgAAX-fcDCh&_nc_ht=scontent.fuio23-1.fna&oh=9332b7c8d21f00c068d80c7cbe085fce&oe=60AF2E7E,1024,2484,0
"La Ministra del Interior, Maria Paula Romo, adjudicó los últimos ataques informáticos al gato de Julian Assange.
""Ese gato estaba entrenado, y tenemos pruebas de que él fue el que hackeo las páginas del gobierno."" aseguró.
Entre las pruebas mostró dos memorias flash y una lata de comida para gato.",1555347412.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/57213770_273034106985000_2391746903504060416_n.png?_nc_cat=108&ccb=1-3&_nc_sid=8024bb&_nc_ohc=5hzoXnp8oMMAX_dJMsa&_nc_ht=scontent.fuio23-1.fna&oh=00896cf1ba2eaba36d14e0f3a0cdc2fd&oe=60B2B186,100,134,0
"El Uninverso
January 17, 2019 at 4:29 PM ·

El conocido presentador de televisión Alfonso Espinosa de los Monteros anunció sus deseos de jubilarse, pero esta noticia creó una gran conmoción dentro del IESS al no contar con el dinero para su cesantía.",1555010573.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/50288885_219839832304428_8644913678082113536_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=8024bb&_nc_ohc=5MGYYvTcPgYAX_qSvCW&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=098412b40ed5be023651377c83f9cd1d&oe=60B08E89,34,2,88
"Luego de las ultimas declaraciones de Lenin Moreno sobre la vida privada del ex presidente Correa. Varios vecinos de un populoso barrio de Playas decidieron demostrar su apoyo al ex mandatario, bautizando la esquina central del barrio en su honor. ""Esperamos que el Mashi regrese y sea prioste de las festividades del cantón""",1554939200.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/57106627_270330927255318_542713076839874560_n.png?_nc_cat=104&ccb=1-3&_nc_sid=8024bb&_nc_ohc=u_escQulifMAX9eE9Dn&_nc_oc=AQmkhxS3d890owyR2UjnejVuk9epg_8YKr0GvfhCWH1v2mWHxbwOwTGF5nCTYJYSAv8&_nc_ht=scontent.fuio23-1.fna&oh=a68c4737d9393b8a5aa24acff526b746&oe=60B1D2BD,45,25,0
"Luego de la captura de Ramiro González en Perú, Netflix anunció que está en busca un actor para interpretar a German Monster en la saga de la famosa serie La Familia Monster.",1554938846.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/56547420_270329643922113_3934448308109443072_n.png?_nc_cat=109&ccb=1-3&_nc_sid=8024bb&_nc_ohc=0OSdC9l6OKsAX8xjDcd&_nc_ht=scontent.fuio23-1.fna&oh=4ea5b1e81ab4518f72bc5e9d4efe8a58&oe=60B18015,17,3,0
"El principal del IESS, Paúl Granda, asegura que el promedio de vida del Ecuador era de 65 años, pero al contabilizar los años de Don Alfonso, este sube 20 años a toda la población. Esto implicaría la revisión de la edad de jubilación aseguró Granda.",1554918195.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/57099039_270201770601567_2329001331139805184_n.png?_nc_cat=108&ccb=1-3&_nc_sid=8024bb&_nc_ohc=4HG2wtNllBEAX8biGpV&_nc_ht=scontent.fuio23-1.fna&oh=a0face0271c275301e18264135518b6d&oe=60B2447E,68,25,0
"El Presidente de la República, Lenin Moreno, decretó el final de la veda de Langosta. esto según él, beneficiará a los pescadores de las provincias de Manabi y Esmeraldas.
""A mi ni me gustan las langostas, yo solo lo hago para el progreso del país"" enfatizó el mandatario.",1554740669.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/56905010_268964364058641_5082678505838215168_n.png?_nc_cat=109&ccb=1-3&_nc_sid=8024bb&_nc_ohc=tqFKd3UN5egAX_V8KoO&_nc_ht=scontent.fuio23-1.fna&oh=253956d957eb326905736f3611106ba6&oe=60B1DF77,17,12,0
"Una gran confusión sucedió el día de ayer en el Metro de Quito, tras la llegada del alcalde electo, Jorge Yunda, uno de los guardias de seguridad le pidió que entre por la puerta de atrás y le recriminó por su atraso. ""La hora de ingreso para todos los obreros es a las 8 de la mañana"" le habría dicho. Luego de una llamada de Yunda al alcade Rodas , se habría solucionado el inconveniente.",1554389735.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/56119645_266413450980399_5576625583401467904_n.png?_nc_cat=110&ccb=1-3&_nc_sid=8024bb&_nc_ohc=FXxciO-krcUAX8P_8cv&_nc_ht=scontent.fuio23-1.fna&oh=48466d1cfafe36c213b25828a2fec718&oe=60B04380,524,549,0
"#INApapers
Nuevas filtraciones en los telefonos del primer mandatario, revelaron como es por dentro el lujoso dormitorio en el que descansa Lenin Moreno.",1554241248.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/55925699_265459474409130_1353569835371462656_n.png?_nc_cat=104&ccb=1-3&_nc_sid=8024bb&_nc_ohc=2wCBLCASbYYAX873JWO&_nc_ht=scontent.fuio23-1.fna&oh=f5b4d9e3d90cad907aad49ced9a0c3a5&oe=60B02573,50,44,0
